filename,N,R,REC,D_L,DET,H_L,V_L,LAM,CORM
P04_IMG104_00110_rqa_data.npz,14,11,12.087912087912088,5,45.45454545454545,0,0,0.0,38.46153846153846
P25_IMG086_00100_rqa_data.npz,16,15,12.5,2,13.333333333333334,4,6,33.333333333333336,39.55555555555556
P46_IMG144_00001_rqa_data.npz,43,19,2.104097452934662,2,10.526315789473685,2,0,5.2631578947368425,17.669172932330827
P36_IMG095_00110_rqa_data.npz,25,25,8.333333333333334,6,24.0,4,8,24.0,37.5
P20_IMG035_00100_rqa_data.npz,13,10,12.820512820512821,0,0.0,2,2,20.0,37.5
P27_IMG124_10111_rqa_data.npz,33,34,6.4393939393939394,11,32.35294117647059,6,2,11.764705882352942,35.47794117647059
P39_IMG041_00100_rqa_data.npz,38,42,5.974395448079658,12,28.571428571428573,14,15,34.523809523809526,41.63449163449163
P04_IMG120_10001_rqa_data.npz,49,49,4.166666666666667,21,42.857142857142854,26,17,43.87755102040816,16.539115646258505
P07_IMG114_10001_rqa_data.npz,42,31,3.6004645760743323,9,29.032258064516128,12,10,35.483870967741936,24.075531077891423
P21_IMG031_01000_rqa_data.npz,36,31,4.920634920634921,10,32.25806451612903,9,15,38.70967741935484,30.4147465437788
P29_IMG021_01000_rqa_data.npz,22,20,8.658008658008658,2,10.0,6,4,25.0,39.523809523809526
P48_IMG006_10000_rqa_data.npz,21,2,0.9523809523809523,0,0.0,0,0,0.0,7.5
P31_IMG051_00100_rqa_data.npz,16,23,19.166666666666668,9,39.130434782608695,8,17,54.34782608695652,38.84057971014493
P32_IMG065_00100_rqa_data.npz,30,95,21.839080459770116,34,35.78947368421053,58,59,61.578947368421055,36.007259528130675
P09_IMG148_10001_rqa_data.npz,59,39,2.2793687901811808,10,25.641025641025642,10,6,20.512820512820515,19.628647214854112
P23_IMG004_10100_rqa_data.npz,23,26,10.276679841897232,4,15.384615384615385,4,4,15.384615384615385,37.06293706293706
P24_IMG084_00101_rqa_data.npz,10,5,11.11111111111111,0,0.0,2,2,40.0,51.111111111111114
P28_IMG046_00100_rqa_data.npz,16,8,6.666666666666667,0,0.0,4,0,25.0,36.666666666666664
P22_IMG089_00110_rqa_data.npz,38,36,5.120910384068279,13,36.111111111111114,16,10,36.111111111111114,14.564564564564565
P23_IMG062_00100_rqa_data.npz,21,8,3.8095238095238093,2,25.0,4,2,37.5,43.75
P20_IMG056_00100_rqa_data.npz,20,20,10.526315789473685,4,20.0,4,12,40.0,32.36842105263158
P34_IMG132_00101_rqa_data.npz,60,97,5.480225988700565,44,45.36082474226804,31,18,25.257731958762886,22.208631836449413
P38_IMG026_01000_rqa_data.npz,45,30,3.0303030303030303,9,30.0,8,2,16.666666666666668,21.28787878787879
P13_IMG108_10001_rqa_data.npz,44,48,5.07399577167019,10,20.833333333333332,11,18,30.208333333333332,30.813953488372093
P34_IMG081_00100_rqa_data.npz,14,21,23.076923076923077,8,38.095238095238095,14,8,52.38095238095238,43.956043956043956
P36_IMG019_01000_rqa_data.npz,27,11,3.133903133903134,0,0.0,4,2,27.272727272727273,21.678321678321677
P35_IMG117_10111_rqa_data.npz,32,23,4.637096774193548,2,8.695652173913043,0,4,8.695652173913043,46.28330995792427
P26_IMG079_00100_rqa_data.npz,33,40,7.575757575757576,12,30.0,19,17,45.0,32.1875
P36_IMG123_10111_rqa_data.npz,21,28,13.333333333333334,12,42.857142857142854,9,12,37.5,35.357142857142854
P17_IMG150_10011_rqa_data.npz,68,58,2.546093064091308,23,39.6551724137931,4,15,16.379310344827587,34.173957797220794
P40_IMG073_00100_rqa_data.npz,24,32,11.594202898550725,4,12.5,14,15,45.3125,41.44021739130435
P43_IMG047_00100_rqa_data.npz,32,35,7.056451612903226,7,20.0,16,8,34.285714285714285,36.58986175115207
P48_IMG005_10100_rqa_data.npz,21,20,9.523809523809524,11,55.0,2,4,15.0,37.5
P15_IMG103_00110_rqa_data.npz,35,46,7.73109243697479,15,32.608695652173914,26,11,40.21739130434783,25.44757033248082
P12_IMG074_00101_rqa_data.npz,41,68,8.292682926829269,18,26.470588235294116,13,29,30.88235294117647,35.88235294117647
P41_IMG098_00110_rqa_data.npz,26,22,6.769230769230769,9,40.90909090909091,2,3,11.363636363636363,38.72727272727273
P48_IMG063_00100_rqa_data.npz,22,19,8.225108225108226,2,10.526315789473685,10,8,47.36842105263158,37.84461152882206
P46_IMG121_10101_rqa_data.npz,22,22,9.523809523809524,4,18.181818181818183,10,8,40.90909090909091,33.76623376623377
P11_IMG025_01000_rqa_data.npz,19,13,7.60233918128655,4,30.76923076923077,4,4,30.76923076923077,24.358974358974358
P45_IMG068_00100_rqa_data.npz,18,7,4.57516339869281,0,0.0,2,0,14.285714285714286,32.773109243697476
P09_IMG055_00100_rqa_data.npz,24,10,3.6231884057971016,2,20.0,2,2,20.0,42.17391304347826
P02_IMG071_00100_rqa_data.npz,35,95,15.966386554621849,39,41.05263157894737,39,23,32.63157894736842,36.53250773993808
P01_IMG045_00100_rqa_data.npz,20,10,5.2631578947368425,2,20.0,2,0,10.0,34.21052631578947
P40_IMG016_01001_rqa_data.npz,27,15,4.273504273504273,4,26.666666666666668,6,2,26.666666666666668,27.692307692307693
P24_IMG027_01000_rqa_data.npz,9,3,8.333333333333334,0,0.0,0,2,33.333333333333336,25.0
P36_IMG098_00110_rqa_data.npz,27,17,4.843304843304844,4,23.529411764705884,0,2,5.882352941176471,32.126696832579185
P20_IMG038_00100_rqa_data.npz,15,11,10.476190476190476,2,18.181818181818183,2,4,27.272727272727273,34.41558441558441
P28_IMG133_00101_rqa_data.npz,38,20,2.844950213371266,4,20.0,2,8,25.0,20.945945945945947
P37_IMG073_00100_rqa_data.npz,24,31,11.231884057971014,18,58.064516129032256,20,16,58.064516129032256,23.70266479663394
P34_IMG047_00100_rqa_data.npz,37,37,5.555555555555555,6,16.216216216216218,23,8,41.891891891891895,43.993993993993996
P15_IMG149_10001_rqa_data.npz,53,23,1.6690856313497824,6,26.08695652173913,2,2,8.695652173913043,23.662207357859533
P29_IMG116_10111_rqa_data.npz,23,12,4.743083003952569,6,50.0,2,2,16.666666666666668,31.439393939393938
P37_IMG016_01001_rqa_data.npz,27,37,10.54131054131054,9,24.324324324324323,22,12,45.945945945945944,35.96673596673597
P03_IMG127_00011_rqa_data.npz,27,6,1.7094017094017093,0,0.0,0,0,0.0,15.384615384615385
P48_IMG110_10001_rqa_data.npz,18,6,3.9215686274509802,0,0.0,0,0,0.0,30.392156862745097
P07_IMG119_10001_rqa_data.npz,53,44,3.193033381712627,11,25.0,11,14,28.40909090909091,26.52972027972028
P20_IMG101_00110_rqa_data.npz,23,22,8.695652173913043,2,9.090909090909092,2,4,13.636363636363637,35.33057851239669
P31_IMG121_10101_rqa_data.npz,29,27,6.650246305418719,4,14.814814814814815,6,4,18.51851851851852,28.96825396825397
P28_IMG080_00100_rqa_data.npz,14,28,30.76923076923077,12,42.857142857142854,13,11,42.857142857142854,35.16483516483517
P03_IMG141_10011_rqa_data.npz,57,48,3.007518796992481,17,35.416666666666664,8,4,12.5,41.927083333333336
P27_IMG076_00101_rqa_data.npz,16,16,13.333333333333334,2,12.5,2,6,25.0,44.583333333333336
P32_IMG068_00100_rqa_data.npz,46,53,5.120772946859903,13,24.528301886792452,16,13,27.358490566037737,26.37316561844864
P43_IMG132_00101_rqa_data.npz,49,62,5.272108843537415,17,27.419354838709676,10,14,19.35483870967742,34.64381720430107
P12_IMG090_00110_rqa_data.npz,16,32,26.666666666666668,6,18.75,8,20,43.75,40.416666666666664
P01_IMG083_00100_rqa_data.npz,15,21,20.0,8,38.095238095238095,15,13,66.66666666666667,43.87755102040816
P17_IMG138_00111_rqa_data.npz,35,57,9.579831932773109,26,45.6140350877193,17,23,35.08771929824562,34.36532507739938
P22_IMG152_10011_rqa_data.npz,41,17,2.073170731707317,4,23.529411764705884,4,2,17.647058823529413,23.823529411764707
P23_IMG111_10001_rqa_data.npz,22,16,6.926406926406926,2,12.5,2,2,12.5,30.654761904761905
P20_IMG125_10001_rqa_data.npz,44,27,2.854122621564482,9,33.333333333333336,6,12,33.333333333333336,24.72006890611542
P42_IMG117_10111_rqa_data.npz,27,17,4.843304843304844,2,11.764705882352942,4,2,17.647058823529413,25.79185520361991
P41_IMG123_10111_rqa_data.npz,22,16,6.926406926406926,2,12.5,4,4,25.0,42.857142857142854
P20_IMG143_00001_rqa_data.npz,51,24,1.8823529411764706,13,54.166666666666664,2,0,4.166666666666667,10.583333333333334
P16_IMG060_00100_rqa_data.npz,28,63,16.666666666666668,19,30.158730158730158,27,40,53.17460317460318,39.623750734861844
P15_IMG054_00100_rqa_data.npz,33,29,5.492424242424242,8,27.586206896551722,7,0,12.068965517241379,24.137931034482758
P41_IMG019_01000_rqa_data.npz,35,12,2.0168067226890756,0,0.0,0,0,0.0,32.1078431372549
P13_IMG092_00111_rqa_data.npz,20,7,3.6842105263157894,2,28.571428571428573,0,0,0.0,18.796992481203006
P48_IMG008_10100_rqa_data.npz,14,9,9.89010989010989,0,0.0,4,2,33.333333333333336,46.15384615384615
P07_IMG001_10100_rqa_data.npz,24,31,11.231884057971014,6,19.35483870967742,10,15,40.32258064516129,31.697054698457222
P08_IMG100_00111_rqa_data.npz,22,5,2.1645021645021645,4,80.0,0,0,0.0,6.666666666666667
P14_IMG128_01001_rqa_data.npz,44,112,11.839323467230445,48,42.857142857142854,50,55,46.875,17.296511627906977
P48_IMG113_10101_rqa_data.npz,33,17,3.2196969696969697,9,52.94117647058823,0,0,0.0,12.132352941176471
P41_IMG095_00110_rqa_data.npz,27,57,16.23931623931624,9,15.789473684210526,26,28,47.36842105263158,34.412955465587046
P04_IMG053_00100_rqa_data.npz,16,28,23.333333333333332,8,28.571428571428573,14,16,53.57142857142857,35.476190476190474
P31_IMG144_00001_rqa_data.npz,69,63,2.6854219948849103,17,26.984126984126984,16,14,23.80952380952381,21.872082166199814
P07_IMG067_00100_rqa_data.npz,32,79,15.92741935483871,39,49.36708860759494,53,46,62.65822784810127,36.5455287872601
P11_IMG028_01000_rqa_data.npz,18,10,6.5359477124183005,0,0.0,2,4,30.0,39.411764705882355
P12_IMG140_00111_rqa_data.npz,52,92,6.93815987933635,29,31.52173913043478,29,36,35.32608695652174,21.398124467178175
P03_IMG097_00110_rqa_data.npz,14,18,19.78021978021978,10,55.55555555555556,7,8,41.666666666666664,41.88034188034188
P09_IMG058_00100_rqa_data.npz,22,9,3.896103896103896,0,0.0,2,2,22.22222222222222,20.634920634920636
P15_IMG037_00100_rqa_data.npz,35,36,6.050420168067227,6,16.666666666666668,17,4,29.166666666666668,35.130718954248366
P46_IMG051_00100_rqa_data.npz,18,51,33.333333333333336,21,41.1764705882353,31,24,53.92156862745098,38.523644752018456
P45_IMG065_00100_rqa_data.npz,19,8,4.678362573099415,2,25.0,0,2,12.5,27.083333333333332
P01_IMG048_00100_rqa_data.npz,22,23,9.956709956709958,5,21.73913043478261,10,2,26.08695652173913,33.54037267080745
P20_IMG146_10001_rqa_data.npz,70,19,0.7867494824016563,4,21.05263157894737,0,4,10.526315789473685,4.118993135011442
P49_IMG136_00111_rqa_data.npz,68,121,5.311676909569798,44,36.36363636363637,45,45,37.1900826446281,33.05785123966942
P26_IMG011_01001_rqa_data.npz,30,33,7.586206896551724,11,33.333333333333336,6,2,12.121212121212121,35.84117032392894
P38_IMG130_01001_rqa_data.npz,38,25,3.5561877667140824,9,36.0,10,2,24.0,24.864864864864863
P23_IMG009_10100_rqa_data.npz,22,20,8.658008658008658,6,30.0,6,4,25.0,46.904761904761905
P33_IMG135_10111_rqa_data.npz,18,17,11.11111111111111,4,23.529411764705884,5,7,35.294117647058826,31.833910034602077
P35_IMG020_01000_rqa_data.npz,25,8,2.6666666666666665,2,25.0,0,0,0.0,18.229166666666668
P36_IMG014_01000_rqa_data.npz,22,9,3.896103896103896,0,0.0,2,2,22.22222222222222,40.74074074074074
P22_IMG137_00111_rqa_data.npz,18,9,5.882352941176471,0,0.0,2,0,11.11111111111111,12.418300653594772
P29_IMG082_00101_rqa_data.npz,19,7,4.093567251461988,0,0.0,3,0,21.428571428571427,21.428571428571427
P08_IMG106_10011_rqa_data.npz,37,21,3.1531531531531534,0,0.0,5,4,21.428571428571427,27.38095238095238
P25_IMG040_00100_rqa_data.npz,20,12,6.315789473684211,2,16.666666666666668,4,0,16.666666666666668,31.140350877192983
P12_IMG105_10110_rqa_data.npz,42,33,3.832752613240418,8,24.242424242424242,10,6,24.242424242424242,32.520325203252035
P14_IMG075_00100_rqa_data.npz,19,9,5.2631578947368425,2,22.22222222222222,0,0,0.0,27.160493827160494
P17_IMG041_00100_rqa_data.npz,18,24,15.686274509803921,13,54.166666666666664,2,2,8.333333333333334,42.8921568627451
P47_IMG099_00111_rqa_data.npz,31,61,13.118279569892474,25,40.98360655737705,42,43,69.67213114754098,28.797814207650273
P31_IMG145_00011_rqa_data.npz,62,71,3.7546271813855103,24,33.80281690140845,24,21,31.690140845070424,32.85615331332256
P13_IMG102_00111_rqa_data.npz,21,87,41.42857142857143,56,64.36781609195403,76,75,86.7816091954023,36.264367816091955
P29_IMG114_10001_rqa_data.npz,26,16,4.923076923076923,10,62.5,7,10,53.125,12.0
P10_IMG136_00111_rqa_data.npz,47,11,1.0175763182238668,2,18.181818181818183,0,2,9.090909090909092,38.93280632411067
P48_IMG028_01000_rqa_data.npz,21,8,3.8095238095238093,2,25.0,2,2,25.0,22.5
P07_IMG021_01000_rqa_data.npz,37,21,3.1531531531531534,4,19.047619047619047,7,3,23.80952380952381,23.280423280423282
P11_IMG113_10101_rqa_data.npz,45,48,4.848484848484849,22,45.833333333333336,2,10,12.5,35.890151515151516
P45_IMG023_01000_rqa_data.npz,12,13,19.696969696969695,4,30.76923076923077,2,2,15.384615384615385,47.55244755244755
P18_IMG095_00110_rqa_data.npz,35,58,9.747899159663865,18,31.03448275862069,21,20,35.3448275862069,29.107505070993916
P09_IMG124_10111_rqa_data.npz,27,10,2.849002849002849,2,20.0,0,0,0.0,14.23076923076923
P11_IMG008_10100_rqa_data.npz,26,9,2.769230769230769,0,0.0,0,0,0.0,22.22222222222222
P42_IMG115_10001_rqa_data.npz,25,10,3.3333333333333335,0,0.0,2,2,20.0,12.916666666666666
P12_IMG147_10001_rqa_data.npz,54,42,2.9350104821802936,12,28.571428571428573,10,6,19.047619047619047,32.21024258760108
P33_IMG049_00100_rqa_data.npz,20,28,14.736842105263158,9,32.142857142857146,12,6,32.142857142857146,41.91729323308271
P27_IMG036_00100_rqa_data.npz,18,9,5.882352941176471,0,0.0,4,0,22.22222222222222,47.05882352941177
P24_IMG088_00111_rqa_data.npz,36,31,4.920634920634921,10,32.25806451612903,10,6,25.806451612903224,21.658986175115206
P31_IMG096_00110_rqa_data.npz,24,41,14.855072463768115,23,56.09756097560975,14,8,26.829268292682926,37.539766702014845
P23_IMG029_01000_rqa_data.npz,21,10,4.761904761904762,0,0.0,2,0,10.0,20.5
P22_IMG085_00100_rqa_data.npz,16,1,0.8333333333333334,0,0.0,0,0,0.0,46.666666666666664
P35_IMG066_00100_rqa_data.npz,25,24,8.0,6,25.0,8,4,25.0,36.28472222222222
P36_IMG052_00100_rqa_data.npz,23,15,5.928853754940712,2,13.333333333333334,0,2,6.666666666666667,43.333333333333336
P26_IMG129_01001_rqa_data.npz,28,17,4.497354497354498,2,11.764705882352942,3,4,20.58823529411765,43.57298474945534
P26_IMG032_01000_rqa_data.npz,44,19,2.0084566596194504,0,0.0,0,0,0.0,25.336597307221542
P37_IMG033_00101_rqa_data.npz,32,39,7.862903225806452,14,35.8974358974359,11,10,26.923076923076923,28.03970223325062
P27_IMG055_00100_rqa_data.npz,34,26,4.634581105169341,4,15.384615384615385,8,4,23.076923076923077,28.554778554778554
P24_IMG061_00100_rqa_data.npz,13,10,12.820512820512821,0,0.0,0,5,25.0,40.833333333333336
P12_IMG142_00001_rqa_data.npz,32,17,3.4274193548387095,2,11.764705882352942,5,4,26.470588235294116,25.616698292220114
P11_IMG110_10001_rqa_data.npz,18,6,3.9215686274509802,3,50.0,0,0,0.0,43.13725490196079
P23_IMG087_00101_rqa_data.npz,20,15,7.894736842105263,2,13.333333333333334,2,0,6.666666666666667,49.12280701754386
P14_IMG010_10000_rqa_data.npz,44,61,6.4482029598308666,25,40.98360655737705,26,25,41.80327868852459,27.906976744186046
P25_IMG139_00111_rqa_data.npz,31,36,7.741935483870968,25,69.44444444444444,21,18,54.166666666666664,25.185185185185187
P20_IMG091_00110_rqa_data.npz,23,36,14.229249011857707,6,16.666666666666668,13,17,41.666666666666664,39.015151515151516
P13_IMG107_10111_rqa_data.npz,29,18,4.433497536945813,11,61.111111111111114,0,0,0.0,43.05555555555556
P35_IMG003_10000_rqa_data.npz,15,18,17.142857142857142,6,33.333333333333336,10,10,55.55555555555556,31.746031746031747
P18_IMG019_01000_rqa_data.npz,29,10,2.4630541871921183,0,0.0,0,2,10.0,31.428571428571427
P35_IMG118_10001_rqa_data.npz,41,15,1.829268292682927,0,0.0,0,2,6.666666666666667,10.166666666666666
P31_IMG126_00011_rqa_data.npz,50,71,5.795918367346939,41,57.74647887323944,10,16,18.309859154929576,32.85426846795056
P05_IMG017_01001_rqa_data.npz,37,17,2.5525525525525525,2,11.764705882352942,2,3,14.705882352941176,28.26797385620915
P44_IMG044_00100_rqa_data.npz,40,37,4.743589743589744,7,18.91891891891892,10,6,21.62162162162162,27.997227997228
P39_IMG150_10011_rqa_data.npz,73,89,3.3866057838660577,28,31.46067415730337,18,39,32.02247191011236,30.290262172284645
P47_IMG070_00100_rqa_data.npz,19,30,17.54385964912281,8,26.666666666666668,12,16,46.666666666666664,37.96296296296296
P08_IMG079_00100_rqa_data.npz,26,17,5.230769230769231,8,47.05882352941177,8,6,41.1764705882353,26.11764705882353
P18_IMG123_10111_rqa_data.npz,22,10,4.329004329004329,2,20.0,5,2,35.0,25.238095238095237
P01_IMG131_00111_rqa_data.npz,27,24,6.837606837606837,4,16.666666666666668,12,6,37.5,27.724358974358974
P27_IMG148_10001_rqa_data.npz,47,28,2.590194264569843,4,14.285714285714286,2,8,17.857142857142858,13.819875776397515
P47_IMG015_01001_rqa_data.npz,26,76,23.384615384615383,48,63.1578947368421,48,53,66.44736842105263,26.842105263157894
P06_IMG046_00100_rqa_data.npz,46,104,10.048309178743962,49,47.11538461538461,66,66,63.46153846153846,38.034188034188034
P12_IMG039_00100_rqa_data.npz,24,29,10.507246376811594,4,13.793103448275861,8,6,24.137931034482758,35.83208395802099
P16_IMG026_01000_rqa_data.npz,49,230,19.5578231292517,134,58.26086956521739,143,168,67.6086956521739,31.440217391304348
P46_IMG126_00011_rqa_data.npz,26,10,3.076923076923077,6,60.0,2,2,20.0,16.8
P42_IMG118_10001_rqa_data.npz,55,48,3.2323232323232323,7,14.583333333333334,19,8,28.125,13.657407407407407
P33_IMG044_00100_rqa_data.npz,14,7,7.6923076923076925,0,0.0,2,0,14.285714285714286,42.857142857142854
P30_IMG070_00100_rqa_data.npz,21,16,7.619047619047619,4,25.0,6,9,46.875,39.6875
P38_IMG060_00100_rqa_data.npz,36,100,15.873015873015873,53,53.0,75,62,68.5,36.4
P23_IMG024_01000_rqa_data.npz,27,7,1.9943019943019944,0,0.0,0,0,0.0,63.18681318681319
P42_IMG003_10000_rqa_data.npz,14,9,9.89010989010989,0,0.0,0,3,16.666666666666668,29.914529914529915
P30_IMG015_01001_rqa_data.npz,21,39,18.571428571428573,13,33.333333333333336,18,16,43.58974358974359,31.153846153846153
P39_IMG138_00111_rqa_data.npz,55,137,9.225589225589225,70,51.09489051094891,81,51,48.175182481751825,27.58853744255204
P13_IMG109_10011_rqa_data.npz,21,8,3.8095238095238093,0,0.0,0,2,12.5,26.875
P25_IMG151_10011_rqa_data.npz,59,32,1.8702513150204558,6,18.75,6,2,12.5,14.655172413793103
P04_IMG122_10111_rqa_data.npz,48,67,5.939716312056738,33,49.25373134328358,40,32,53.73134328358209,38.13909177516672
P14_IMG078_00100_rqa_data.npz,25,43,14.333333333333334,12,27.906976744186046,22,17,45.348837209302324,32.751937984496124
P07_IMG116_10111_rqa_data.npz,45,50,5.05050505050505,14,28.0,11,15,26.0,30.90909090909091
P29_IMG119_10001_rqa_data.npz,19,4,2.3391812865497075,0,0.0,0,2,25.0,51.388888888888886
P19_IMG016_01001_rqa_data.npz,22,8,3.463203463203463,0,0.0,0,2,12.5,30.952380952380953
P04_IMG018_01000_rqa_data.npz,21,18,8.571428571428571,2,11.11111111111111,7,5,33.333333333333336,34.72222222222222
P06_IMG080_00100_rqa_data.npz,40,53,6.794871794871795,15,28.30188679245283,20,25,42.45283018867924,29.26947266569908
P48_IMG025_01000_rqa_data.npz,28,25,6.613756613756614,9,36.0,10,9,38.0,31.11111111111111
P09_IMG076_00101_rqa_data.npz,15,14,13.333333333333334,2,14.285714285714286,5,2,25.0,35.714285714285715
P15_IMG093_00110_rqa_data.npz,41,54,6.585365853658536,17,31.48148148148148,19,6,23.14814814814815,26.25
P06_IMG133_00101_rqa_data.npz,51,40,3.1372549019607843,14,35.0,21,10,38.75,32.05
P12_IMG057_00100_rqa_data.npz,40,64,8.205128205128204,12,18.75,21,26,36.71875,36.458333333333336
P18_IMG098_00110_rqa_data.npz,33,31,5.871212121212121,13,41.935483870967744,19,15,54.83870967741935,26.612903225806452
P11_IMG063_00100_rqa_data.npz,20,6,3.1578947368421053,0,0.0,0,4,33.333333333333336,37.719298245614034
P19_IMG073_00100_rqa_data.npz,14,8,8.791208791208792,2,25.0,0,0,0.0,41.34615384615385
P11_IMG005_10100_rqa_data.npz,23,25,9.881422924901186,7,28.0,8,6,28.0,39.27272727272727
P24_IMG112_10001_rqa_data.npz,32,76,15.32258064516129,32,42.10526315789474,33,38,46.71052631578947,36.24787775891341
P46_IMG096_00110_rqa_data.npz,19,12,7.017543859649122,2,16.666666666666668,4,4,33.333333333333336,28.703703703703702
